232701.431895729,5192647.15584229,25.0
250427.87890913,5201614.31464628,25.0
251868.152433708,5201949.22764995,25.0
220235.36173941,5199735.193662,25.0
220232.324907152,5199675.64797743,25.0
221372.194970618,5218848.17830908,25.0
237396.303034013,5160109.02547096,25.0
237198.187851853,5164982.48726937,25.0
235998.609650232,5164926.97542194,25.0
218236.074292196,5191869.04084362,25.0
234379.910137614,5194164.57104606,25.0
234482.786014867,5196483.01304752,25.0
224005.539313698,5142992.48287892,25.0
219581.397491715,5159340.81035425,25.0
234412.950440491,5165919.54423055,25.0
226084.00878561,5159031.41868835,25.0
226169.550823795,5161465.88949819,25.0
222922.379335512,5161333.3402405,25.0
228530.030685375,5207315.89766014,25.0
226974.661264673,5208861.40682292,25.0
228599.552359933,5208788.92100487,25.0
231787.508658787,5208648.51358114,25.0
223816.366035734,5209002.42681844,25.0
225402.485138061,5208933.20561088,25.0
229385.581725873,5189273.29271498,25.0
214242.894844168,5153889.13618898,25.0
295940.939890586,5203807.73262159,25.0
289801.018493084,5202455.44749117,25.0
239330.313310213,5132602.94882184,25.0
210250.944987347,5216071.53997802,25.0
289899.979862375,5204558.28609576,25.0
289599.42755163,5204685.22536868,25.0
292157.773320612,5206236.97220549,25.0
292193.665801675,5207061.52565406,25.0
292531.392009382,5207874.69386722,25.0
211780.010154876,5219256.12077679,25.0
213098.98904134,5183764.39370362,25.0
212227.690007546,5184795.77574974,25.0
213057.094573432,5185360.58930686,25.0
213227.860951932,5215982.39897832,25.0
214418.839296471,5204672.30985088,25.0
219562.319221951,5169047.28147434,25.0
219480.286200202,5167435.30689657,25.0
219495.721443073,5209211.08782474,25.0
224517.24933784,5160728.67444549,25.0
224982.754225255,5191371.21673108,25.0
225736.886329465,5175203.32424736,25.0
225488.570607455,5175844.91029453,25.0
224705.233050793,5176862.90161614,25.0
227599.880364094,5196116.68423453,25.0
225229.658823333,5199414.57108045,25.0
225052.135112676,5200022.95733068,25.0
226726.519856097,5134791.95107402,25.0
235126.57324681,5173424.60198834,25.0
231927.575625134,5174575.11286122,25.0
230315.146703705,5174868.56156145,25.0
228713.832680446,5175373.09620955,25.0
230807.114290922,5186255.42164983,25.0
237247.774457866,5176314.71734258,25.0
236065.985152887,5177964.05151324,25.0
232119.285698012,5179574.30861114,25.0
235562.542223667,5181207.34952813,25.0
233731.860827366,5208571.49223581,25.0
232561.267118838,5189412.13797551,25.0
233912.698028753,5208568.69873199,25.0
234750.765497696,5164608.3498787,25.0
238892.559973892,5156867.65347198,25.0
239550.886472144,5139078.66786751,25.0
238170.933460906,5139106.61962248,25.0
240695.535234218,5168107.23079734,25.0
244952.327975216,5123465.17570378,25.0
271501.915346611,5199450.77214682,25.0
271110.26070897,5200888.8315925,25.0
270306.926169631,5202285.74552214,25.0
269806.817083494,5203027.6125894,25.0
270720.679177411,5191161.129878,25.0
271265.54231065,5204145.98237247,25.0
274896.762514499,5194446.60913887,25.0
274034.830582435,5195735.03095241,25.0
293358.077169213,5209018.44226297,25.0
297062.570625692,5197292.14275668,25.0
268458.737356088,5199129.43897294,25.0
266792.738349285,5203468.97996336,25.0
209920.188712989,5214086.75887664,25.0
211392.186564465,5210761.67314692,25.0
211410.766041535,5211055.31205545,25.0
211431.421054559,5211725.37191849,25.0
211434.993826564,5211817.34174717,25.0
213574.645776922,5201988.2819328,25.0
213775.745535031,5201466.06598263,25.0
217461.806457817,5180401.75502816,25.0
219857.631885701,5191582.20590885,25.0
222139.442134841,5160842.16908354,25.0
217635.31674149,5162679.58193186,25.0
